,id,price,city_y,zip,latitude,longitude,neighbourhood,review_scores_rating
20349,3624905,210.0,Los Angeles,90024,34.06377532,-118.45209609999999,Westwood,100.0
20350,13153661,100.0,Santa Monica,90404,34.01694673,-118.47534070000002,,98.0
20351,13246804,680.0,Los Angeles,90008,34.01404339,-118.36009109999999,Baldwin Hills,
20352,8286241,50.0,Reseda,91335,34.20831452,-118.53708710000001,Reseda,100.0
20353,15755611,65.0,Venice,90291,33.98675052,-118.4550629,Venice,72.0
20354,18615630,140.0,Los Angeles,90043,33.97935689,-118.31976429999999,,85.0
20355,10734370,90.0,Los Angeles,90025,34.047211,-118.4417325,Westside,89.0
20356,17207866,185.0,Los Angeles,90048,34.08235177,-118.3708865,West Hollywood,91.0
20357,16839394,88.0,Woodland Hills,91364,34.15830285,-118.62538899999998,Woodland Hills/Warner Center,99.0
20358,21066041,95.0,Marina Del Rey,90292,33.98183662,-118.462475,Marina Del Rey,96.0
20359,10477767,55.0,Encino,91316,34.17738116,-118.5256977,,99.0
20360,15455601,49.0,Alhambra,91803,34.07531698,-118.1363946,Alhambra,97.0
20361,12953201,249.0,Malibu,90265,34.04402598,-118.577983,,100.0
20362,8847542,99.0,Venice,90291,33.99831854,-118.4708696,Venice,94.0
20363,18823750,55.0,Northridge,91324,34.22300574,-118.55771659999999,Northridge,93.0
20364,15466441,129.0,Los Angeles,90068,34.13155015,-118.3202344,Hollywood,
20365,16796787,53.0,Winnetka,91306,34.21260417,-118.5725874,Winnetka,95.0
20366,16454692,50.0,Los Angeles,90068,34.10768664,-118.33299040000001,Hollywood Hills,100.0
20367,15944470,53.0,Monrovia,91016,34.13990118,-117.99565829999999,Monrovia,99.0
20368,12955368,38.0,Long Beach,90808,33.82937374,-118.12077859999998,Long Beach,
20369,17980726,117.0,Los Angeles,90046,34.09206872,-118.35635800000001,West Hollywood,100.0
20370,20647654,150.0,Los Angeles,90066,34.0069175,-118.43517800000001,Mar Vista,93.0
20371,3860762,75.0,North Hollywood,91606,34.17862839,-118.3722568,North Hollywood,86.0
20372,19571928,250.0,Altadena,91001,34.17735156,-118.1251799,,94.0
20373,16855286,218.0,Los Angeles,90066,33.99981589,-118.43149240000001,Mar Vista,100.0
20374,17208292,88.0,San Gabriel,91776,34.07744643,-118.1052844,San Gabriel,93.0
20375,7495711,1294.99,Los Angeles,90068,34.12858635,-118.3531549,Cahuenga Pass,
20376,12567869,100.0,Whittier,90601,33.9881044,-118.03265309999999,Whittier,100.0
20377,9944017,127.0,Long Beach,90802,33.76238414,-118.18661540000001,Long Beach,100.0
20378,2337904,80.0,Topanga,90290,34.13545598,-118.5995614,Topanga,100.0
20379,9234192,42.0,Long Beach,90804,33.77909588,-118.14710649999999,Long Beach,
20380,12582175,120.0,Beverly Hills,90212,34.06458272,-118.3945402,,93.0
20381,15173895,45.0,Arcadia,91007,34.118739,-118.0475606,Arcadia,94.0
20382,17669048,89.0,Sherman Oaks,91403,34.16015138,-118.4794854,Encino,93.0
20383,5309235,100.0,Los Angeles,90034,34.02573531,-118.40002240000001,Palms,
20384,19071875,90.0,Los Angeles,90005,34.0561003,-118.3130403,Mid-Wilshire,91.0
20385,2471964,199.0,Los Angeles,90028,34.10146506,-118.33751299999999,Hollywood,96.0
20386,695465,95.0,Los Angeles,90012,34.05302187,-118.25037820000001,Downtown,100.0
20387,13585184,88.0,Los Angeles,90013,34.04861572,-118.23551509999999,Arts District,98.0
20388,5305619,156.0,Venice,90291,33.99078274,-118.4636872,Venice,93.0
20389,11362459,89.0,Los Angeles,90046,34.09945511,-118.3446428,Hollywood,100.0
20390,12710776,60.0,Palmdale,93551,34.58377777,-118.1555713,,100.0
20391,16504499,66.0,Agoura Hills,91301,34.10644728,-118.7626696,,96.0
20392,9607093,94.0,Encino,91436,34.13659749,-118.4999422,Encino,100.0
20393,4168812,45.0,Panorama City,91402,34.21286977,-118.43940800000001,Panorama City,100.0
20394,16528532,75.0,Burbank,91504,34.19742336,-118.32520900000002,Burbank,99.0
20395,15868258,600.0,Pasadena,91107,34.166157399999996,-118.080996,Pasadena,97.0
20396,16488277,200.0,Los Angeles,90046,34.08886881,-118.36721670000001,West Hollywood,
20397,13392820,178.0,Santa Monica,90402,34.02852944,-118.5156989,Pacific Palisades,96.0
20398,12174249,300.0,Valencia,91355,34.44391566,-118.57448190000001,,
20399,4974923,80.0,Culver City,90230,33.98048431,-118.3869294,Culver City,
20400,15275238,70.0,Northridge,91325,34.22187058,-118.5082044,Northridge,
20401,13374561,215.0,Culver City,90232,34.01833379,-118.3894072,Culver City,97.0
20402,17801044,50.0,Carson,90746,33.85704358,-118.2576916,,80.0
20403,14474959,70.0,Los Angeles,90006,34.04882349,-118.28759790000001,Mid-Wilshire,
20404,18122856,77.0,Venice,90291,33.99865745,-118.4659029,,
20405,20334067,399.0,Los Angeles,90028,34.10417502,-118.32481709999999,Hollywood,81.0
20406,3906329,350.0,Glendale,91203,34.14885125,-118.25551709999999,Glendale,
20407,12493987,110.0,Studio City,91604,34.1360778,-118.38215220000001,Studio City,98.0
20408,15591048,175.0,Los Angeles,90014,34.04647045,-118.25531509999999,Downtown,96.0
20409,1869467,460.0,Manhattan Beach,90266,33.89777867,-118.4108138,Manhattan Beach,100.0
20410,18027003,70.0,Los Angeles,90006,34.05412415,-118.30158999999999,Mid-Wilshire,80.0
20411,13533038,189.0,Playa Vista,90094,33.97128812,-118.4239254,Westchester/Playa Del Rey,
20412,6913969,139.0,Los Angeles,90028,34.10089671,-118.3393301,Hollywood,100.0
20413,12454870,50.0,Los Angeles,90042,34.114163,-118.202648,,100.0
20414,13625332,99.0,Santa Monica,90403,34.02303905,-118.5022213,Santa Monica,100.0
20415,4709399,179.0,Playa Del Rey,90293,33.95452742,-118.4382578,Westchester/Playa Del Rey,98.0
20416,6939926,200.0,Los Angeles,90068,34.11250651,-118.3325023,Hollywood Hills,
20417,9240782,30.0,Los Angeles,90005,34.05789711,-118.30429479999998,,89.0
20418,17552185,99.0,Los Angeles,90068,34.10617383,-118.33357749999999,Hollywood Hills,90.0
20419,18002685,250.0,Los Angeles,90004,34.08177263,-118.3141631,Mid-Wilshire,100.0
20420,18207761,175.0,Venice,90291,33.9955732,-118.46640819999999,Venice,99.0
20421,8628430,109.0,Los Angeles,90046,34.08739625,-118.35157190000001,West Hollywood,90.0
20422,5640375,999.0,Sherman Oaks,91403,34.15745268,-118.46237759999998,Sherman Oaks,100.0
20423,14025455,125.0,Los Angeles,90046,34.1019218,-118.3479595,Hollywood,
20424,18765944,133.0,Los Angeles,90045,33.96368204,-118.406329,Westchester/Playa Del Rey,100.0
20425,94783,200.0,Venice,90291,33.98793086,-118.4680825,Venice,90.0
20426,895386,200.0,Los Angeles,90012,34.04756118,-118.23284270000002,Arts District,91.0
20427,11866503,49.0,Canyon Country,91351,34.4161303,-118.4916469,,94.0
20428,7007477,275.0,Venice,90291,33.98865672,-118.4737137,Venice,86.0
20429,13941973,260.0,Venice,90291,33.98433169,-118.4614875,Venice,
20430,14500735,80.0,Los Angeles,90014,34.04323148,-118.251981,Downtown,90.0
20431,16780932,392.0,Malibu,90265,34.06426539,-118.62972890000002,Topanga,97.0
20432,14202260,58.0,Monterey Park,91755,34.05722841,-118.1112229,Monterey Park,
20433,13981725,56.0,Los Angeles,90031,34.06992869,-118.20193940000001,Lincoln Heights,100.0
20434,12548231,95.0,Los Angeles,90042,34.10348787,-118.17958229999999,Hermon,100.0
20435,20209051,90.0,Arcadia,91006,34.16654656,-118.0321541,Arcadia,
20436,13153395,130.0,Los Angeles,90045,33.96561541,-118.39389840000001,Westchester/Playa Del Rey,96.0
20437,7109689,85.0,Los Angeles,90046,34.09215519,-118.3541213,West Hollywood,97.0
20438,5858866,25.0,Inglewood,90302,33.96975867,-118.3497996,Inglewood,100.0
20439,7664343,300.0,Santa Monica,90402,34.03198889,-118.5008318,Santa Monica,98.0
20440,16000178,219.0,Long Beach,90803,33.75817897,-118.13675520000001,Long Beach,98.0
20441,14265304,350.0,Venice,90291,33.97996878,-118.4670543,,94.0
20442,13882845,150.0,Glendale,91205,34.14116998,-118.24552379999999,Glendale,100.0
20443,8342917,550.0,Burbank,91501,34.19366009,-118.29470890000002,Burbank,
20444,5904156,79.0,Sun Valley,91352,34.22645157,-118.393184,Sun Valley,93.0
20445,11379406,71.0,Van Nuys,91401,34.17292976,-118.44388300000001,Van Nuys,
20446,11083352,70.0,Los Angeles,90057,34.05870467,-118.2811632,Westlake,93.0
20447,18291959,69.0,Woodland Hills,91367,34.18308438,-118.5651682,Woodland Hills/Warner Center,99.0
20448,16595351,69.0,Los Angeles,90024,34.05178370000001,-118.4382868,,95.0
20449,759201,385.0,Los Angeles,90043,33.99663499,-118.34303290000001,South LA,87.0
20450,15462051,65.0,Los Angeles,90049,34.05615173,-118.46644740000002,Brentwood,97.0
20451,20133443,450.0,Venice,90291,33.98617572,-118.4697476,Venice,93.0
20452,7350310,130.0,Los Angeles,90066,33.99175534,-118.4371361,Del Rey,80.0
20453,9457285,120.0,North Hollywood,91606,34.18639278,-118.3859621,North Hollywood,100.0
20454,6092079,57.0,Santa Monica,90404,34.02423908,-118.46329240000001,Santa Monica,
20455,10424679,269.0,Venice,90291,33.99299049,-118.46198000000001,Venice,91.0
20456,13004514,199.0,West Covina,91792,34.01282551,-117.88507890000001,West Covina,98.0
20457,15455360,122.0,Lawndale,90260,33.89004635,-118.33569750000001,,100.0
20458,6692191,69.0,Los Angeles,90015,34.04247307,-118.2783585,Westlake,100.0
20459,14655650,160.0,Los Angeles,90014,34.04202694,-118.25277109999999,,99.0
20460,14206639,85.0,Calabasas,91302,34.15834689,-118.6987388,,60.0
20461,9281778,309.0,Venice,90291,33.99640696,-118.47293810000001,Venice,97.0
20462,15873153,110.0,Venice,90291,34.00226486,-118.46246200000002,Venice,98.0
20463,54508,99.0,Los Angeles,90017,34.05159661,-118.2634354,Westlake,99.0
20464,13275792,50.0,Walnut,91789,33.99962797,-117.8517793,,100.0
20465,4998579,135.0,Woodland Hills,91364,34.16016053,-118.5841916,Woodland Hills/Warner Center,
20466,13532344,190.0,West Hollywood,90069,34.08896266,-118.3896166,,
20467,14818827,98.0,Los Angeles,90036,34.08067459,-118.3451239,Mid-Wilshire,98.0
20468,17935081,95.0,Los Angeles,90038,34.08449392,-118.32342379999999,Hollywood,91.0
20469,17864579,177.0,Beverly Hills,90212,34.05907881,-118.39744250000001,Beverly Hills,100.0
20470,19744807,118.0,Los Angeles,90064,34.02804079,-118.4246828,,100.0
20471,10589384,125.0,Venice,90291,33.99761475,-118.4665746,Venice,
20472,9691842,115.0,Los Angeles,90046,34.09290561,-118.36035990000002,West Hollywood,94.0
20473,17226061,600.0,Los Angeles,90046,34.08479516,-118.3607882,West Hollywood,100.0
20474,15573824,125.0,Los Angeles,90066,33.99880894,-118.4393848,Mar Vista,98.0
20475,15328337,75.0,Woodland Hills,91364,34.15811293,-118.62345520000001,,
20476,20685835,400.0,Studio City,91604,34.13845435,-118.4044669,,100.0
20477,5969842,150.0,Los Angeles,90017,34.04724302,-118.25664170000002,Downtown,
20478,10837129,350.0,Los Angeles,90046,34.08551093,-118.35107140000001,West Hollywood,
20479,7038137,40.0,Alhambra,91803,34.0745926,-118.12831840000001,Alhambra,
20480,215784,341.0,Los Angeles,90005,34.06110555,-118.3171565,,97.0
20481,12837429,50.0,Inglewood,90301,33.95325452,-118.35646820000001,Inglewood,100.0
20482,11450791,98.0,Los Angeles,90068,34.10805415,-118.3229287,Hollywood Hills,93.0
20483,18464236,120.0,West Hollywood,90069,34.08801157,-118.385848,West Hollywood,95.0
20484,13247463,120.0,Long Beach,90802,33.77158626,-118.16957509999999,Long Beach,83.0
20485,12950890,90.0,Venice,90291,33.98737431,-118.4648574,Venice,96.0
20486,9637557,16.0,Los Angeles,90031,34.08065413,-118.2012875,Lincoln Heights,90.0
20487,16348896,700.0,Los Angeles,90077,34.08948198,-118.453323,,100.0
20488,1875734,50.0,La Mirada,90638,33.90078714,-118.01947520000002,,
20489,13801296,120.0,Los Angeles,90028,34.10126873,-118.34198049999999,Hollywood,93.0
20490,14416135,90.0,Los Angeles,90031,34.07866744,-118.2058588,,100.0
20491,10102292,89.0,Glendale,91201,34.1617451,-118.3032892,,90.0
20492,7664692,115.0,Los Angeles,90049,34.04885126,-118.46687620000002,Brentwood,81.0
20493,11168757,75.0,Topanga,90290,34.13631448,-118.590529,,
20494,7024079,120.0,Culver City,90232,34.03044704,-118.38070659999998,Culver City,94.0
20495,3954071,228.0,Temple City,91780,34.11465098,-118.0646219,Temple City,90.0
20496,4261837,95.0,Sherman Oaks,91423,34.15015371,-118.43271329999999,,
20497,11414548,60.0,Los Angeles,90029,34.09104535,-118.2952348,,100.0
20498,254409,48.0,Los Angeles,90007,34.02921419,-118.2691055,,63.0
20499,18039805,299.0,Los Angeles,90048,34.07603773,-118.3698236,Mid-Wilshire,98.0
20500,12535687,38.0,Los Angeles,90004,34.07156554,-118.29415459999998,Mid-Wilshire,84.0
20501,14359256,24.0,Temple City,91780,34.10432304,-118.0586952,Temple City,95.0
20502,21173148,88.0,Los Angeles,90033,34.04377462,-118.20555039999999,Boyle Heights,95.0
20503,15771318,1899.99,Santa Monica,90402,34.03896481,-118.48704109999998,Santa Monica,100.0
20504,1251681,143.0,Los Angeles,90046,34.10578108,-118.34473490000002,Hollywood Hills,
20505,5727850,78.0,Pasadena,91104,34.17500278,-118.1239203,,100.0
20506,3386658,39.0,Monterey Park,91755,34.0654326,-118.10696370000001,,86.0
20507,14579397,78.0,Los Angeles,90049,34.04880283,-118.46401019999999,Brentwood,
20508,7259166,70.0,Los Angeles,90035,34.04974573,-118.3772706,South Robertson,100.0
20509,6349146,48.0,Los Angeles,90005,34.05763384,-118.30360049999999,Mid-Wilshire,84.0
20510,14011434,79.0,Walnut,91789,34.02089289,-117.8651273,,90.0
20511,15808768,90.0,Studio City,91604,34.14760073,-118.38895749999999,Studio City,95.0
20512,20679666,58.0,Los Angeles,90036,34.06613645,-118.35664129999999,Mid-Wilshire,
20513,7840797,75.0,Redondo Beach,90277,33.82881093,-118.37911909999998,Redondo Beach,95.0
20514,3187925,595.0,Palos Verdes Peninsula,90274,33.78663907,-118.3871645,Palos Verdes,
20515,5635192,33.0,Los Angeles,90019,34.04632389,-118.3123922,Mid-City,
20516,10801460,229.0,Los Angeles,90036,34.0675385,-118.3596525,Mid-Wilshire,84.0
20517,1398393,150.0,North Hollywood,91602,34.15036864,-118.36486570000001,Toluca Lake,100.0
20518,5618341,50.0,Agoura Hills,91301,34.15103443,-118.7874396,,92.0
20519,5965198,120.0,Santa Monica,90403,34.03626045,-118.4874011,Santa Monica,
20520,16038487,1179.99,Los Angeles,90015,33.90295288,-118.2605597,,
20521,4190793,60.0,Diamond Bar,91765,33.98643565,-117.8365821,,20.0
20522,4604322,60.0,Los Angeles,90068,34.108065100000005,-118.32454129999999,Hollywood Hills,93.0
20523,17830168,99.0,Los Angeles,90048,34.07979682,-118.36774869999999,Mid-Wilshire,94.0
20524,15642889,129.0,Long Beach,90802,33.76975669,-118.18735509999999,,94.0
20525,7113258,90.0,Los Angeles,90046,34.10372935,-118.3523771,Hollywood,96.0
20526,7592976,82.0,Rowland Heights,91748,33.98636857,-117.90408719999999,,
20527,11685868,69.0,Los Angeles,90020,34.06455403,-118.29591620000001,Mid-Wilshire,96.0
20528,20626705,119.0,El Segundo,90245,33.921591299999996,-118.4167051,El Segundo,95.0
20529,7151475,95.0,North Hollywood,91601,34.171883799999996,-118.3690788,North Hollywood,100.0
20530,1735489,170.0,Los Angeles,90047,33.92507719,-118.3041143,West Athens,93.0
20531,6013171,50.0,Los Angeles,90034,34.02161488,-118.4070676,,
20532,1115276,825.0,Los Angeles,90046,34.10639968,-118.35745190000002,,100.0
20533,14178882,114.0,Los Angeles,90038,34.09246987,-118.3258354,Hollywood,95.0
20534,19930060,125.0,Los Angeles,90057,34.06634973,-118.2826375,,
20535,5442313,39.0,Los Angeles,90063,34.04568128,-118.19659920000001,Boyle Heights,93.0
20536,5780387,99.0,Glendale,91204,34.13932587,-118.2615433,Glendale,96.0
20537,14936181,180.0,Los Angeles,90036,34.06186236,-118.3402743,Mid-Wilshire,
20538,10342888,795.0,Beverly Hills,90210,34.08988125,-118.39594540000002,Beverly Hills,
20539,14807627,115.0,Hermosa Beach,90254,33.85925863,-118.3990118,Hermosa Beach,96.0
20540,86674,37.0,Los Angeles,90007,34.02828515,-118.2738832,South LA,100.0
20541,18690651,70.0,Los Angeles,90041,34.13862566,-118.1943659,Eagle Rock,96.0
20542,16859716,149.0,Los Angeles,90046,34.09482523,-118.3508768,Hollywood,99.0
20543,1632636,150.0,Los Angeles,90046,34.09587335,-118.3475549,,100.0
20544,4244576,153.0,Encino,91316,34.16538389,-118.5212086,Encino,
20545,15188238,60.0,Los Angeles,90049,34.08621378,-118.47531799999999,,100.0
20546,13625891,145.0,Burbank,91505,34.17172391,-118.3567598,Burbank,100.0
20547,19942242,295.0,Los Angeles,90045,33.9571434,-118.40439180000001,Westchester/Playa Del Rey,
20548,19345502,177.0,Marina Del Rey,90292,33.97581452,-118.45108689999999,,100.0
20549,13864224,74.0,Gardena,90248,33.86622186,-118.27646499999999,,70.0
20550,15634627,176.0,Los Angeles,90012,34.06039436,-118.25039309999998,Downtown,93.0
20551,15275407,95.0,Los Angeles,90037,34.00827249,-118.2871014,South LA,94.0
20552,10771369,150.0,Los Angeles,90049,34.0465391,-118.4861,Brentwood,99.0
20553,13114019,70.0,Los Angeles,90066,33.99628678,-118.43390500000001,Culver City,96.0
20554,11623306,33.0,Los Angeles,90019,34.05480221,-118.3093835,,100.0
20555,17638339,120.0,Los Angeles,90026,34.07610694,-118.26883670000001,Echo Park,100.0
20556,19327413,85.0,Beverly Hills,90210,34.07303081,-118.39348559999999,Beverly Hills,90.0
20557,8454171,140.0,West Hollywood,90069,34.0888301,-118.38842379999998,West Hollywood,
20558,15832389,59.0,Los Angeles,90025,34.03969564,-118.46099050000001,West Los Angeles,
20559,6227980,125.0,Los Angeles,90048,34.07340717,-118.3828748,West Hollywood,92.0
20560,18237684,40.0,Los Angeles,90046,34.08909911,-118.3657298,West Hollywood,
20561,17692964,115.0,Lakewood,90712,33.866330299999994,-118.1460364,,
20562,17403306,126.0,Venice,90291,33.99898317,-118.4687153,Venice,100.0
20563,4778483,110.0,Los Angeles,90026,34.08574082,-118.25083090000001,Echo Park,98.0
20564,1737628,139.0,Calabasas,91302,34.15156919,-118.6437267,,
20565,2777698,195.0,Burbank,91506,34.15890443,-118.3179432,Burbank,100.0
20566,16741471,212.0,Los Angeles,90048,34.06787362,-118.3811247,Beverly Hills,90.0
20567,14138632,200.0,Los Angeles,90006,34.04410478,-118.2865919,Mid-City,76.0
20568,8865708,145.0,Los Angeles,90026,34.08855036,-118.2682383,Silver Lake,98.0
20569,15082930,50.0,Los Angeles,90034,34.02850335,-118.3983477,Palms,100.0
20570,4271029,110.0,Playa Del Rey,90293,33.95614692,-118.4396273,Westchester/Playa Del Rey,80.0
20571,3977417,50.0,Los Angeles,90012,34.04701074,-118.23435890000002,Arts District,95.0
20572,5932678,135.0,Long Beach,90803,33.7570133,-118.1388173,Long Beach,93.0
20573,5277021,200.0,Glendale,91203,34.15285029,-118.2664814,Glendale,
20574,10700310,90.0,Long Beach,90814,33.77320799,-118.145655,Long Beach,100.0
20575,3447448,60.0,Los Angeles,90039,34.10484638,-118.26179280000001,Silver Lake,100.0
20576,20440400,80.0,Los Angeles,90026,34.08686796,-118.25870890000002,Echo Park,83.0
20577,6286387,93.0,Van Nuys,91405,34.19921684,-118.45063619999999,Van Nuys,
20578,8213488,75.0,Los Angeles,90036,34.08096468,-118.3588814,Mid-Wilshire,88.0
20579,19926911,115.0,North Hollywood,91601,34.17040751,-118.3719419,North Hollywood,
20580,18112035,169.0,Long Beach,90814,33.76898722,-118.134511,Long Beach,100.0
20581,16001758,41.0,Los Angeles,90027,34.10467183,-118.298355,Hollywood,97.0
20582,1427518,64.0,Van Nuys,91406,34.18971431,-118.4914034,Lake Balboa,100.0
20583,18386008,85.0,Sun Valley,91352,34.22486459,-118.3941975,Sun Valley,
20584,18962916,51.0,Los Angeles,90039,34.10210912,-118.2547606,Silver Lake,
20585,6015521,75.0,Los Angeles,90025,34.05538184,-118.42494520000001,Westside,100.0
20586,20723274,200.0,Los Angeles,90046,34.09270737,-118.34711659999999,West Hollywood,60.0
20587,11326769,269.0,Los Angeles,90048,34.0746875,-118.36679009999999,,80.0
20588,16696876,475.0,Venice,90291,33.99792120000001,-118.4506678,Venice,
20589,4577188,170.0,Topanga,90290,34.07455177,-118.5990267,Topanga,100.0
20590,19928373,34.0,Los Angeles,90028,34.10444551,-118.3311584,Hollywood,
20591,4733998,99.0,Long Beach,90802,33.76904215,-118.1872774,Long Beach,93.0
20592,20286056,350.0,Reseda,91335,34.22032686,-118.54392390000001,,97.0
20593,13591642,354.0,Sherman Oaks,91423,34.16102144,-118.43530159999999,,100.0
20594,13479465,65.0,Van Nuys,91411,34.172416399999996,-118.4644435,,
20595,11970434,300.0,Santa Monica,90402,34.0222642,-118.5088275,,100.0
20596,9111750,127.0,Los Angeles,90034,34.0156961,-118.41536509999999,,99.0
20597,4169840,100.0,Los Angeles,90041,34.13687728,-118.21455700000001,Eagle Rock,90.0
20598,17670690,189.0,Monterey Park,91754,34.06216759,-118.12187990000001,,
20599,6508654,800.0,Los Angeles,90004,34.069894,-118.3114277,Mid-Wilshire,100.0
20600,14595303,100.0,Sherman Oaks,91423,34.15022962,-118.43384750000001,Sherman Oaks,98.0
20601,13577029,60.0,Los Angeles,90017,34.05216143,-118.2712085,Westlake,82.0
20602,18734427,235.0,Los Angeles,90048,34.07514349,-118.38534070000001,West Hollywood,
20603,5070378,500.0,Marina Del Rey,90292,33.97761517,-118.4649227,Marina Del Rey,97.0
20604,9155741,150.0,La Canada Flintridge,91011,34.19180331,-118.181428,La Canada Flintridge,89.0
20605,19727919,59.0,Los Angeles,90018,34.03452363,-118.3217785,West Adams,98.0
20606,18464392,59.0,Northridge,91324,34.22767764,-118.54648130000001,Northridge,96.0
20607,8533225,55.0,Los Angeles,90028,34.10535355,-118.3145981,Hollywood,100.0
20608,17980815,85.0,Long Beach,90814,33.76892067,-118.15224520000001,Long Beach,92.0
20609,10019388,70.0,Huntington Park,90255,33.98567619,-118.22875859999999,Huntington Park,98.0
20610,15479066,99.0,Venice,90291,33.98980839,-118.47627150000001,Venice,96.0
20611,3390839,115.0,Los Angeles,90028,34.10132761,-118.3423866,Hollywood,94.0
20612,14231792,43.0,Inglewood,90302,33.97887328,-118.3367744,Inglewood,78.0
20613,905902,200.0,Culver City,90230,33.985938399999995,-118.3813588,Culver City,
20614,6947477,318.0,Los Angeles,90066,34.0030893,-118.4414257,Mar Vista,
20615,16425968,64.0,Winnetka,91306,34.19508286,-118.5842695,Winnetka,80.0
20616,9787815,99.0,Encino,91316,34.16460383,-118.51459890000001,,80.0
20617,17805696,99.0,Los Angeles,90046,34.09946521,-118.3466318,Hollywood,94.0
20618,19701809,50.0,Inglewood,90302,33.96681471,-118.35277959999999,Inglewood,100.0
20619,8796084,90.0,Los Angeles,90042,34.11300635,-118.1869605,Highland Park,
20620,18464483,100.0,Venice,90291,33.99470086,-118.46503729999999,Venice,93.0
20621,11024879,158.0,Los Angeles,90014,34.0466749,-118.2570423,Skid Row,92.0
20622,3913373,135.0,Santa Monica,90401,34.01795834,-118.4913156,Santa Monica,88.0
20623,16741273,130.0,Hacienda Heights,91745,33.98942648,-117.9389471,,100.0
20624,14298784,77.0,Van Nuys,91411,34.19129004,-118.4561439,,100.0
20625,20788865,100.0,North Hollywood,91606,34.19384118,-118.36457069999999,North Hollywood,
20626,14966583,90.0,Los Angeles,90065,34.09455726,-118.2180797,Mount Washington,87.0
20627,15954509,65.0,Marina Del Rey,90292,33.98595595,-118.4562078,Venice,93.0
20628,8727973,199.0,Studio City,91604,34.1490226,-118.3833513,Studio City,
20629,8723078,105.0,Los Angeles,90066,33.9985765,-118.4234438,Mar Vista,100.0
20630,4685448,199.0,Monterey Park,91754,34.06179204,-118.1239655,,100.0
20631,719335,50.0,Palmdale,93551,34.59732797,-118.1523932,,100.0
20632,18489380,120.0,Rowland Heights,91748,33.98316025,-117.912531,,
20633,9488188,170.0,Venice,90291,33.98260126,-118.46727959999998,Venice,92.0
20634,10037605,300.0,Venice,90291,33.98914724,-118.4633946,Venice,
20635,20011863,169.0,Los Angeles,90064,34.04067974,-118.40979640000002,Westside,
20636,5509980,150.0,Los Angeles,90026,34.07964577,-118.2804811,Silver Lake,88.0
20637,17793444,97.0,Beverly Hills,90211,34.06172252,-118.38602809999999,Beverly Hills,94.0
20638,13785354,50.0,Los Angeles,90049,34.05537046,-118.4682152,Brentwood,
20639,2942975,199.0,Los Angeles,90065,34.10266218,-118.23116529999999,Mount Washington,91.0
20640,8760362,199.0,Los Angeles,90065,34.09191943,-118.21793290000001,Mount Washington,96.0
20641,20677836,40.0,Diamond Bar,91765,33.98911938,-117.8192493,,80.0
20642,1358515,150.0,Los Angeles,90013,34.04498658,-118.23505490000001,Arts District,99.0
20643,11789440,110.0,Los Angeles,90028,34.09600027,-118.33756470000002,Hollywood,
20644,2257064,390.0,Venice,90291,33.98418121,-118.4697267,,97.0
20645,9976509,80.0,Marina Del Rey,90292,33.97725288,-118.46178390000001,Marina Del Rey,100.0
20646,2728126,225.0,Los Angeles,90068,34.11402831,-118.31692009999999,Hollywood Hills,90.0
20647,3281606,139.0,Los Angeles,90028,34.10237788,-118.3422793,Hollywood,82.0
20648,11648212,40.0,Los Angeles,90024,34.06971886,-118.4509743,Westwood,80.0
20649,6660461,73.0,Los Angeles,90027,34.11167959,-118.27314550000001,,93.0
20650,20710255,1799.99,Los Angeles,90024,34.06879048,-118.42589720000001,Westwood,
20651,21141396,215.0,Beverly Hills,90212,34.0669856,-118.39422649999999,Beverly Hills,99.0
20652,9114642,199.0,Los Angeles,90012,34.06268751,-118.2467605,,95.0
20653,559511,68.0,Los Angeles,90035,34.05200138,-118.38027290000001,South Robertson,85.0
20654,1706103,187.0,Los Angeles,90028,34.09979986,-118.31492420000001,Hollywood,100.0
20655,15193464,59.0,Los Angeles,90020,34.06544473,-118.29555320000001,,97.0
20656,20381341,300.0,Arcadia,91007,34.10737137,-118.0438405,Arcadia,
20657,1240264,130.0,Los Angeles,90036,34.06911895,-118.35304209999998,,70.0
20658,12875978,50.0,Pasadena,91103,34.16832979,-118.1480826,Pasadena,90.0
20659,1149845,246.0,Marina Del Rey,90292,33.96738356,-118.4578514,Marina Del Rey,91.0
20660,948066,189.0,Los Angeles,90024,34.05863088,-118.4397387,Westwood,80.0
20661,5252017,39.0,North Hollywood,91601,34.1725477,-118.38638519999999,North Hollywood,94.0
20662,126443,95.0,Los Angeles,90064,34.03917974,-118.4346513,Westside,
20663,19286324,90.0,Los Angeles,90077,34.10888485,-118.44536459999999,Bel Air/Beverly Crest,
20664,17904544,199.0,Los Angeles,90042,34.1096523,-118.17560490000001,South Pasadena,
20665,7968983,125.0,Long Beach,90802,33.76618671,-118.1771102,,100.0
20666,573612,60.0,Los Angeles,90020,34.06595565,-118.2972598,Mid-Wilshire,100.0
20667,14947884,45.0,Alhambra,91803,34.08819803,-118.15548429999998,Alhambra,
20668,3510929,149.0,Los Angeles,90028,34.09897574,-118.3152184,Hollywood,86.0
20669,875460,99.0,Hawthorne,90250,33.90659522,-118.3725497,Hawthorne,
20670,9281174,35.0,El Monte,91732,34.06634578,-118.01372649999999,El Monte,100.0
20671,13731763,380.0,Tarzana,91356,34.18100628,-118.5590027,,
